,id,document,labels
205,205,"세상의 판도를 바꿀만한 관문을 지나기 위해 우리는 전속력으로 달려야 합니다. 그리고 우리의 속력은 기업들, 시범 프로젝트들, 새로워진 규제 등에 달려 있습니다. 이에 관한 멋진 여러 권의 책들이 있습니다. 앨 고어( Al Gore)의 ""우리의 선택(Our Choice)"" 데이비드 맥케이(David McKay)의 ""뜨거운 대기를 만들지 않는 지속가능한 에너지.(Sustainable Energy Without the Hot Air.)"" 이들이 실제로 에너지 문제에 대해 많은 사람들이 토론에 참여할 수 있는 장을 마련하고 있습니다. 많은 사람들의 지지가 필요한 문제이기 때문이죠. 많은 것들이 동시에 이루어져야 합니다.","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
206,206,"그래서 이것은 바램같은 생각입니다. 이 기술을 발명할 수 있다는 구체적인 바램이죠. 향후 50년에 관해 제 소원이 하나 이루어진다면 저는 차기 대통령을 점지할 수도 있고 제가 사랑하는 백신이 충분하길 바랄 수도 있고 혹은 CO2 제거 발명의 비용을 절반으로 줄이는 이 일을 고를 수 있을 것입니다. 이것이 제가 고르고 싶은 것이죠. 이 것이 가장 큰 기여를 할 것이라고 생각합니다. 이 소원이 이루어지지 않는다면 가까운 곳을 내다 보는 사람들과 멀리 내다보는 사람들, 미국과 중국 미국과 중국, 가난한 나라들과 부유한 나라들, 그리고 그리고 20억 인구 대부분은 더 비참해질 것입니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
207,207,"그러면 우리는 무엇을 해야 할까요? 여러분으로 하여금 어떻게 한 발 더 내딛고 계속 나아가기를 호소하는 것일까요? 연구자금에 투자해야 합니다. 코펜하겐 같은 곳에 여러 나라들이 모였을때 단지 CO2에 대해서만 논의한 것은 부족합니다. 이처럼 혁신적인 의제에 관해 논의를 해야 합니다. 그리고 이런 혁신 적인 접근 방법에 얼마나 적은 금액을 투자하고 있는지 한 번 크게 놀라야합니다. 우리는 경제적 인센티브, CO2 세금, 탄소거래제를 비롯해 통해 시장에 인센티브를 줘야합니다. 이 메시지를 분명히 전달해야 합니다. 이 대화를 보다 현명하고 보다 이해하기 쉽게 만들어 정부의 참여를 유도해야 할 필요가 있습니다. 이것은 매우 중요한 희망이고 성취할 수 있을 것이라 생각합니다.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
208,208,"저는 이곳에 오게 된 것을 큰 영광으로 생각합니다. 저는 제 직업생활의 많은 부분을 구치소, 교도소, 그리고 사형수 수감동에서 보내고 희망을 포기한 많은 사람들이 사는 매우 빈곤한 지역에서 실행되는 프로젝트들을 위해 대부분의 시간을 보냅니다. 제가 이곳 TED에서 받은 정신적인 자극은 저의 용기를 매우 북돋아 줬습니다. 제가 이곳에서 지낸 짧은 시간 동안 제가 느낀것은 TED가 주체성을 가지고 있다는 것입니다. 그래서 우리가 여기에서 하는 말은 전세계에 영향을 미칠 수 있지요. 그리고 TED에서 거론되는 주제는 다른곳에서는 가질 수 없는 의미와 파워를 가질 수도 있죠.","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]"
209,209,"제가 이말을 하는 이유는 주체성의 중요성을 강조하기 위해서죠. 우리는 지금까지 훌륭한 강연들을 많이 들었죠. 그리고 제가 이곳에서 배운 것은 스승의 말은 의미를 가질 수 있지만 온정한 스승의 말은 특별히 의미심장할 수 있고, 의사는 좋은 일들을 할 수 있지만 친절한 의사는 더 많은 유익한 일들을 할 수 있다는 것이죠. 저는 이제 주체성의 파워에 대해 이야기하겠습니다. 제 주체성은 변호사일 또는 다른 일을 하면서 배운것이 아닙니다. 저는 사실 그것을 제 할머니로 부터 배웠지요.","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
210,210,"저는 전통적인 아프리카계 미국 가정에서 자라났는데 그말은 즉 제 할머니가 저희집에서 발언권이 가장 크셨다는 말이죠. 제 할머니는 의지와 성격이 강하고 권력이 많으셨죠. 가족 싸움이 나면 할머니의 의견이 결정적이었고, 또한 할머니는 종종 가족싸움의 발상지였죠. 제 할머니는 노예의 딸로 태어났는데 할머니의 부모님들은 1840년대에 버지니아에서 노예로 태어나셨죠. 제 할머니는 1880년대에 태어나셨는데 그녀가 겪은 노예에 대한 경험은 그녀의 세계관에 큰 영향을 주었지요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,211,"제 할머니는 성질이 강하셨지만 사랑이 많으셨죠. 제가 어렸을때 제 할머니는 숨을 쉬지 못할 정도로 저를 꼭 안으시다가 저를 풀어 주시곤 했죠. 그리고 한두시간 후면 할머니가 저한테 다가오셔서 ""내가 껴안는걸 지금도 느낄 수 있냐?""라고 물으셨는데 ""아니요"" 그러면 또 당하는거고 ""네""라고 대답하면 괜찬았죠. 우리는 왜그런지 모두 할머니를 좋아해서 다들 할머니와 가까이 있기를 좋아했죠. 문제는 할머니한테 자식이 10명이 있었다는 거죠. 제 어머니는 그 10명중 가장 막내였어요. 제가 때때로 할머니집에 가면 할머니의 시선을 끌거나 할머니랑 같이 놀기가 종종 힘들었지요. 왜냐면 제 사촌들이 항상 여기저기서 뛰어다녔기 때문이죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
212,212,"제가 8-9살 정도였을때 하루는 아침에 할머니집에서 일어나서 제 사촌들이 뛰며 노는 거실로 들어갔지요. 그런데 제 할머니가 방 건너편에서 저를 유심히 처다보고 계셨죠. 저는 처음엔 할머니가 저랑 장난을 하시는줄 알았죠. 그래서 저도 할머니를 쳐다보고 웃었는데 할머니는 아주 심각하셨어요. 할머니는 그렇게 약 15-20분 동안 저를 쳐다보시다가 저한테 오셔서 제손을 잡고 ""브라이언아, 너랑 할말이 있다""라고 말하셨죠. 저는 그때를 어제처럼 생생히 기억하죠. 절대로 잊지 않을 겁니다.","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
213,213,"할머니는 저를 데리고 밖으로 나가서 ""브라이언아 내가 지금 너한테 하는 말 절대로 다른 사람에게 하면 안돼""라고 말씀하셨죠. 그래서 저는 ""네"" 그랬죠. 할머니는 또 ""절대로 말하지마"" 그러셔서 전 ""절대로 안할께요"" 그랬죠. 그랬더니 할머니가 제 옆에 앉아서 저를 쳐다보며 ""내가 널 지켜보고 있었는데 난 니가 특별한 애라고 생각해"" 그러시며 ""넌 뭐든지 니가 원하는 것을 할 수 있다"" 라고 말하셨죠. 저는 그말을 절대로 잊지 않아요.","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
214,214,"그리곤 할머니가 ""나한테 3가지를 꼭 약속해야 한다"" 라고 그러셔서 ""네, 할머니"" 그랬죠. 할머니는 ""니가 제일 먼저 약속해야 할 것은 항상 니 엄마를 사랑하라는 거야"" 그러며 ""너 엄마는 내 꼬맹이 딸이니까 니가 항상 너 엄마를 돌보겠다고 약속해라"" 하셨죠. 저는 제 어머니를 무척 좋아했으니까 ""네, 할머니 그러겠어요"" 했죠. 그랬더니 할머니가 ""두번째로 니가 약속할 것은 어렵더라도 항상 옳은 일을 해야 한다"" 라고 말씀하셨죠. 그래서 저는 좀 생각을 해보고 ""네, 할머니 그렇게 할께요""하고 약속했죠. 그랬더니 할머니가 ""세번째로 니가 약속할 것은 절대로 술을 마시지 않겠다는 거야"" (웃음) 전 그때 9살이었으니까 ""네, 할머니 안마실께요"" 했죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
215,215,저는 미국 남부지역의 시골에서 자랐는데 한살 위의 형과 한살 아래의 여동생이 있죠. 제가 약 14-15살 됐었을때 하루는 제형이 어디서 났는지는 모르는데 6개들이 맥주 한팩을 집으로 들고 와서 저와 제동생을 끌고 우리집 뒤에 있는 숲으로 갔지요. 우리는 거기서 그냥 애들이 하는 장난을 했죠. 그러다가 제 형이 맥주를 한모금 마시고 그걸 제 동생한테 줘서 동생도 한모금 마시고 그리고 저보고도 먹으라고 했죠.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
216,216,"저는 그래서 ""아냐, 아냐, 형 마셔 난 안마실래"" 그랬죠. 그랬더니 형이 ""걍 마셔, 우리 오늘 이거 마시자. 넌 항상 우리하는거 하잔니. 우리 다 먹었으니까 너두 마셔"" 했죠. 그래서 저는 ""싫어, 나 별로야. 다들 걍 마셔. 난 싫어"" 그랬죠. 그랬더니 형이 절 유심히 쳐다보더니 ""왠일이니? 걍 마셔"" 그랬죠. 그리고는 절 뚫어지게 바라보며 ""아, 너 할머니가 너한테 한 말땜에 아직두 그러니?"" 라고 물었어요. (웃음) 그래서 저는 ""형, 무슨말 하는거야?"" 했죠. 그랬더니 형이 ""할머니는 우리들이 다 특별하다고 그래"" 라고 말했죠. (웃음) 저는 땅이 꺼지는듯 했죠.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
217,217,제가 혹시 나중에 후회할 지 모르지만 제가 여러분께 한가지 고백을 하죠. 제가 하는 말이 소문으로 퍼질지 모르지만 전 지금 나이가 52살인데 제가 지금까지 술을 한방울도 마시지 않았다는 것을 고백합니다. (박수) 술 안마시는게 고결하다고 생각해서 이말을 하는게 아닙니다.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
218,218,"제가 이말을 하는 이유는 주체성은 파워를 주기 때문이죠. 우리가 어떤 옳은 주체성을 가지면 우리는 우리 주위에 있는 사람들에게 그들이 아직 이해하지 못하는 것들을 말해줄 수 있고, 그들이 할 수 없다고 생각하는 일들을 해 내게 만들 수 있죠. 제 할머니는 물론 그녀의 모든 손자손녀들이 특별하다고 생각하시죠. 제 할아버지는 금주법에 걸려 감옥생활을 하셨고 제 삼촌들은 알콜과 관련된 질환으로 돌아가셨죠. 제 할머니는 그래서 우리들에게 그런 약속을 하라고 하셨던거죠.","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
219,219,제가 사실 오늘 하고 싶은 이야기는 우리의 형사사법제도에 대한 것입니다. 오늘의 미국은 40년전의 미국과는 매우 다르죠. 1972년 미국의 구치소와 교도소에는 30만명이 수용돼 있었는데 지금 그 수는 2백30만명입니다. 미국의 교도소 수용율은 세계의 어느나라보다도 높지요. 미국의 집행유예자와 가석방자의 수는 7백만명이 되지요. 저는 이와같이 높은 투옥률이 우리의 세계를 근본적으로 바꿨다고 생각합니다.,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
220,220,"우리의 형사사법제도는 가난한 커뮤니티와 유색인종 커뮤니티에 절망과 자포자기를 가져왔지요. 18 - 30세의 흑인 남자의 3분지1은 구치소나 교도소에 구감돼 있거나 또는 집행유예자이거나 가석방자입니다. 그리고, 전국의 모든 도시 -- LA, 필라델피아, 발티모어, 워싱톤에 사는 젊은 유색인종 청년의 50-60%는 구치소나 교도소에 구감돼 있거나 또는 집행유예자이거나 가석방자죠.","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
221,221,우리의 형사사법제도는 이처럼 인종에 따라 차별이 날 뿐만아니라 빈부에 따라서도 기형적인 현상이 벌어지고 있습니다. 우리의 형사제도는 부유하고 죄를 범한 사람을 가난하고 죄를 범하지 않은 사람보다 훨씬 더 잘 대우합니다. 형사처벌 여부의 결과는 유죄냐 무죄냐가 아니라 부유하냐 빈곤하냐에 달려있지요. 그래도 우리는 마음이 편안한 것 같습니다. 우리의 공포와 분노에 의거한 정치는 이런것이 우리의 문제가 아니라고 생각하게 만들었지요. 저는 우리가 현실로 부터 분리돼 있다는,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
222,222,사실 자체가 흥미롭습니다. 제가 일하는 분야에는 매우 흥미로운 일들이 일어나고 있지요. 제가 사는 알라바마주에서는 다른 많은 주 처럼 범죄경력이 있는 사람들은 투표권을 영권히 박탈당합니다. 지금 현재 알라바마주의 흑인 남자의 34%는 영원히 투표권을 상실한 상태입니다. 우리는 10년 후에는 투표권이 없는 사람들의 비율이 투표권보호법이 통과되기 전만큼 높아질 것이라고 예측합니다. 그래도 아무도 불평을 하지 않지요.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
223,223,저는 청소년 범죄자들을 변호합니다. 제 클라이언트의 상당수는 매우 어립니다. 13살 밖에 안되는 어린애를 종신징역에 처하는 나라는 전세계에서 미국밖에 없습니다 우리는 가석방의 가능성이 없이 어린애들을 종신형에 처합니다. 미성년자들을 법정으로 끌고 가는 나라는 세계에서 미국밖에 없지요.,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
224,224,저는 사형선고를 받은 사람들을 변호합니다. 사형제도는 매우 흥미있는 이슈입니다. 우리는 사형에 대해 생각할 때 악독한 범죄를 저지른 사람들은 사형을 받는 것이 마땅하냐는 질문을 하도록 교육받았지요. 그건 매우 합리적인 질문이죠. 그러나 우리는 이 문제를 다른 견지에서 생각할 수도 있는데 그것은 잔인한 범죄를 저지른 사람은 사형을 받아도 좋냐는 것이 아니고 우리가 그런 사람들을 죽여도 괜찬냐는 거죠. 이건 매우 흥미있는 과제이죠.,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
225,225,"미국의 사형제도에는 실수가 많이 발생합니다. 저희들이 실지로 확인한 통계에 의하면 사형선고를 받은 아홉명중 한명은 무죄임이 입증되어 사형수 수감동에서 풀려나오죠. 사형선고를 받은 9명중 1명이 죄가 없는 사람이라는 것은 엄청난 에러율입니다. 정말로 기가 막힙니다. 만약에 비행기가 9번에 한번 추락한다면 아마 사람들이 비행기를 타지 못하게 할겁니다. 그러나 왜그런지 우리는 그런것에 대한 걱정을 안하지요. 우리의 문제가 아니고, 우리가 해결할 문제가 아니고 우리가 투쟁할 필요가 없다는 거죠.","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
226,226,"저는 이러한 이슈에 대해 자주 이야기를 합니다. 저는 인종차별과 우리가 사람을 죽여도 되는가에 대해 이야기 하죠. 제가 제 학생들에게 아프리카계 미국인의 역사에 대해 가르킬때 저는 노예에 대해서, 테러리즘에 대해, 그리고 재건시대말 부터 2차대전때 까지의 기간에 대해 말해 주죠. 우리는 이 기간의 우리 역사에 대해 잘 모릅니다. 그러나 아프리카계 미국인에게는 이 기간은 공포의 시대였습니다.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
227,227,"많은 지역에서 흑인들은 폭행을 당할까봐 그리고 누가 폭탄을 던질까바 두려워했었지요. 그들은 항상 테러의 위협밑에서 생활을 했지요 나이가 많은 흑인들은 저한테 와서 ""스티븐씨, 9/11 사건이후에 우리나라의 역사상 처음으로 테러 문제가 있다는 말을 사람들이 하지 않도록 사람들에게 말해주고 강연도 해주세요""라고 말하죠. 그들은 저보고 ""우리는 테러와 함께 자랐다고 말해주세요""라고 말하죠. 그러한 테러 시대는 흑백의 분리와 수십년에 걸친 흑인의 복종과 인종차별의 시대였지요.","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
228,228,그러나 미국에는 우리의 문제들에 대해 이야기 하는 것을 꺼리는 경향이 있지요. 우리는 우리 역사의 불미한 부분에 대해 이야기하는 것을 꺼리기 때문에 우리들이 과거에 한 행동이 미친 영향을 우리가 진정으로 이해하지 못하고 있죠. 그래서 우리들은 계속 서로 충돌하고 계속해서 긴장상태와 갈등을 만들고 있습니다. 우리는 인종문제에 대해서 이야기하는 것을 어려워 하는데 그것은 우리가 진실을 인정하고 화해의 과정을 밟아 나가는 것을 꺼리기 때문입니다. 남아공의 사람들은 '진실과 화해'를 위한 진정한 노력이 없이는 인종차별의 과거를 벗어날 수 없다는 것을 잘 이해하고 있었지요. 르완다도 종족학살 사건 후에 진실과 화해의 과정을 밟았는데 미국에는 아직 그런 노력이 없습니다.,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
229,229,"저는 독일에서 사형제도에 대해 강연을 몇번 했었는데 제 강연이 끝난 후 어떤 학자 한분이 저한테 말하기를 ""당신은 지금 매우 마음이 무거워지는 말을 했습니다. 독일에는 사형제도가 없고 물론 우리는 절대로 사형을 할 수 없죠""라고 말했죠. 그 말이 떨어지자 모두 조용해졌는데 어떤 여자가 ""우리는 역사적인 이유 때문에 인간을 체계적으로 죽인다는 것은 절대로 불가능하죠. 우리가 계획적이고 의도적으로 사람들을 사형에 처하는 것은 비양심적 행동이 될 것입니다.""라고 말했죠. 저는 그래서 만약에 독일에 사형제도가 있는데 불공평하게 유태인들을 더 많이 사형에 처한다면 어떨까 하는 생각을 했지요. 그건 너무나도 끔찍하게 비양심적인 행위겠지요.","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
